,State,County,CENSUS2010POP,All Ages in Poverty Percent LB 90%
2605,Texas,Clay County,10752.0,8.2
2606,Texas,Cochran County,3127.0,17.0
2607,Texas,Coke County,3320.0,11.0
2608,Texas,Coleman County,8895.0,14.7
2609,Texas,Collin County,782341.0,5.8
2610,Texas,Collingsworth County,3057.0,13.2
2611,Texas,Colorado County,20874.0,10.4
2612,Texas,Comal County,108472.0,5.6
2613,Texas,Comanche County,13974.0,12.6
2614,Texas,Concho County,4087.0,19.7
2615,Texas,Cooke County,38437.0,12.4
2616,Texas,Coryell County,75388.0,12.2
2617,Texas,Cottle County,1505.0,16.3
2618,Texas,Crane County,4375.0,7.6
2619,Texas,Crockett County,3719.0,11.7
2620,Texas,Crosby County,6059.0,18.4
2621,Texas,Culberson County,2398.0,15.4
2622,Texas,Dallam County,6703.0,9.3
2623,Texas,Dallas County,2368139.0,13.3
2624,Texas,Dawson County,13833.0,18.4
2625,Texas,Deaf Smith County,19372.0,13.7
2626,Texas,Delta County,5231.0,13.5
2627,Texas,Denton County,662614.0,6.4
2628,Texas,DeWitt County,20097.0,14.1
2629,Texas,Dickens County,2444.0,15.4
2630,Texas,Dimmit County,9996.0,18.6
2631,Texas,Donley County,3677.0,14.2
2632,Texas,Duval County,11782.0,19.4
2633,Texas,Eastland County,18583.0,14.8
2634,Texas,Ector County,137130.0,10.3
2635,Texas,Edwards County,2002.0,16.7
2636,Texas,Ellis County,149610.0,7.1
2637,Texas,El Paso County,800647.0,19.0
2638,Texas,Erath County,37890.0,14.8
2639,Texas,Falls County,17866.0,16.6
2640,Texas,Fannin County,33915.0,10.5
2641,Texas,Fayette County,24554.0,11.0
2642,Texas,Fisher County,3974.0,12.1
2643,Texas,Floyd County,6446.0,16.2
2644,Texas,Foard County,1336.0,13.7
2645,Texas,Fort Bend County,585375.0,6.8
2646,Texas,Franklin County,10605.0,11.5
2647,Texas,Freestone County,19816.0,10.4
2648,Texas,Frio County,17217.0,20.8
2649,Texas,Gaines County,17526.0,12.2
2650,Texas,Galveston County,291309.0,10.2
2651,Texas,Garza County,6461.0,18.2
2652,Texas,Gillespie County,24837.0,7.4
2653,Texas,Glasscock County,1226.0,7.4
2654,Texas,Goliad County,7210.0,11.0
2655,Texas,Gonzales County,19807.0,13.2
2656,Texas,Gray County,22535.0,13.4
2657,Texas,Grayson County,120877.0,10.1
2658,Texas,Gregg County,121730.0,12.5
2659,Texas,Grimes County,26604.0,13.7
2660,Texas,Guadalupe County,131533.0,6.9
2661,Texas,Hale County,36273.0,14.1
2662,Texas,Hall County,3353.0,18.5
2663,Texas,Hamilton County,8517.0,11.2
2664,Texas,Hansford County,5613.0,8.8
2665,Texas,Hardeman County,4139.0,13.2
2666,Texas,Hardin County,54635.0,10.2
2667,Texas,Harris County,4092459.0,15.9
2668,Texas,Harrison County,65631.0,11.4
2669,Texas,Hartley County,6062.0,7.2
2670,Texas,Haskell County,5899.0,17.7
2671,Texas,Hays County,157107.0,11.6
2672,Texas,Hemphill County,3807.0,7.3
2673,Texas,Henderson County,78532.0,16.7
2674,Texas,Hidalgo County,774769.0,27.9
2675,Texas,Hill County,35089.0,9.4
2676,Texas,Hockley County,22935.0,16.5
2677,Texas,Hood County,51182.0,8.2
2678,Texas,Hopkins County,35161.0,11.5
2679,Texas,Houston County,23732.0,21.5
2680,Texas,Howard County,35012.0,17.1
2681,Texas,Hudspeth County,3476.0,13.7
2682,Texas,Hunt County,86129.0,11.0
2683,Texas,Hutchinson County,22150.0,10.3
2684,Texas,Irion County,1599.0,6.2
2685,Texas,Jack County,9044.0,14.0
2686,Texas,Jackson County,14075.0,9.7
2687,Texas,Jasper County,35710.0,15.7
2688,Texas,Jeff Davis County,2342.0,9.9
2689,Texas,Jefferson County,252273.0,16.4
2690,Texas,Jim Hogg County,5300.0,19.6
2691,Texas,Jim Wells County,40838.0,16.5
2692,Texas,Johnson County,150934.0,8.8
2693,Texas,Jones County,20202.0,16.7
2694,Texas,Karnes County,14824.0,16.7
2695,Texas,Kaufman County,103350.0,9.8
2696,Texas,Kendall County,33410.0,5.7
2697,Texas,Kenedy County,416.0,10.8
2698,Texas,Kent County,808.0,10.1
2699,Texas,Kerr County,49625.0,10.9
2700,Texas,Kimble County,4607.0,13.4
2701,Texas,King County,286.0,10.5
2702,Texas,Kinney County,3598.0,16.4
2703,Texas,Kleberg County,32061.0,20.5
2704,Texas,Knox County,3719.0,15.6
2705,Texas,Lamar County,49793.0,11.4
2706,Texas,Lamb County,13977.0,15.9
2707,Texas,Lampasas County,19677.0,10.0
2708,Texas,La Salle County,6886.0,22.6
2709,Texas,Lavaca County,19263.0,11.0
2710,Texas,Lee County,16612.0,9.7
2711,Texas,Leon County,16801.0,12.3
2712,Texas,Liberty County,75643.0,11.8
2713,Texas,Limestone County,23384.0,18.5
2714,Texas,Lipscomb County,3302.0,9.1
2715,Texas,Live Oak County,11531.0,14.8
2716,Texas,Llano County,19301.0,9.5
2717,Texas,Loving County,82.0,2.3
2718,Texas,Lubbock County,278831.0,15.8
2719,Texas,Lynn County,5915.0,14.4
2720,Texas,McCulloch County,8283.0,14.3
2721,Texas,McLennan County,234906.0,17.0
2722,Texas,McMullen County,707.0,8.4
2723,Texas,Madison County,13664.0,13.6
2724,Texas,Marion County,10546.0,16.6
2725,Texas,Martin County,4799.0,10.5
2726,Texas,Mason County,4012.0,9.6
2727,Texas,Matagorda County,36702.0,14.9
2728,Texas,Maverick County,54258.0,21.4
2729,Texas,Medina County,46006.0,9.3
2730,Texas,Menard County,2242.0,16.4
2731,Texas,Midland County,136872.0,8.3
2732,Texas,Milam County,24757.0,11.8
2733,Texas,Mills County,4936.0,10.9
2734,Texas,Mitchell County,9403.0,16.4
2735,Texas,Montague County,19719.0,10.7
2736,Texas,Montgomery County,455746.0,8.0
2737,Texas,Moore County,21904.0,9.6
2738,Texas,Morris County,12934.0,16.2
2739,Texas,Motley County,1210.0,13.5
2740,Texas,Nacogdoches County,64524.0,17.9
2741,Texas,Navarro County,47735.0,17.0
2742,Texas,Newton County,14445.0,17.9
2743,Texas,Nolan County,15216.0,14.4
2744,Texas,Nueces County,340223.0,14.3
2745,Texas,Ochiltree County,10223.0,7.9
2746,Texas,Oldham County,2052.0,9.9
2747,Texas,Orange County,81837.0,10.5
2748,Texas,Palo Pinto County,28111.0,12.5
2749,Texas,Panola County,23796.0,12.6
2750,Texas,Parker County,116927.0,6.7
2751,Texas,Parmer County,10269.0,10.2
2752,Texas,Pecos County,15507.0,15.0
2753,Texas,Polk County,45413.0,11.9
2754,Texas,Potter County,121073.0,16.9
2755,Texas,Presidio County,7818.0,17.8
2756,Texas,Rains County,10914.0,11.1
2757,Texas,Randall County,120725.0,6.8
2758,Texas,Reagan County,3367.0,7.6
2759,Texas,Real County,3309.0,13.9
2760,Texas,Red River County,12860.0,14.1
2761,Texas,Reeves County,13783.0,16.0
2762,Texas,Refugio County,7383.0,12.4
2763,Texas,Roberts County,929.0,6.0
2764,Texas,Robertson County,16622.0,12.1
2765,Texas,Rockwall County,78337.0,4.0
2766,Texas,Runnels County,10501.0,13.1
2767,Texas,Rusk County,53330.0,12.8
2768,Texas,Sabine County,10834.0,13.8
2769,Texas,San Augustine County,8865.0,17.1
2770,Texas,San Jacinto County,26384.0,13.5
2771,Texas,San Patricio County,64804.0,14.4
2772,Texas,San Saba County,6131.0,12.4
2773,Texas,Schleicher County,3461.0,12.9
2774,Texas,Scurry County,16921.0,12.2
2775,Texas,Shackelford County,3378.0,10.2
2776,Texas,Shelby County,25448.0,16.7
2777,Texas,Sherman County,3034.0,9.2
2778,Texas,Smith County,209714.0,12.9
2779,Texas,Somervell County,8490.0,7.5
2780,Texas,Starr County,60968.0,28.6
2781,Texas,Stephens County,9630.0,15.2
2782,Texas,Sterling County,1143.0,9.6
2783,Texas,Stonewall County,1490.0,11.0
2784,Texas,Sutton County,4128.0,10.8
2785,Texas,Swisher County,7854.0,14.6
2786,Texas,Tarrant County,1809034.0,11.3
2787,Texas,Taylor County,131506.0,13.9
2788,Texas,Terrell County,984.0,14.4
2789,Texas,Terry County,12651.0,17.5
2790,Texas,Throckmorton County,1641.0,10.9
2791,Texas,Titus County,32334.0,15.4
2792,Texas,Tom Green County,110224.0,13.0
2793,Texas,Travis County,1024266.0,11.2
2794,Texas,Trinity County,14585.0,13.3
2795,Texas,Tyler County,21766.0,13.8
2796,Texas,Upshur County,39309.0,12.7
2797,Texas,Upton County,3355.0,10.8
2798,Texas,Uvalde County,26405.0,18.3
2799,Texas,Val Verde County,48879.0,14.5
2800,Texas,Van Zandt County,52579.0,13.0
2801,Texas,Victoria County,86793.0,13.0
2802,Texas,Walker County,67861.0,22.6
2803,Texas,Waller County,43205.0,13.0
2804,Texas,Ward County,10658.0,10.9
2805,Texas,Washington County,33718.0,11.0
2806,Texas,Webb County,250304.0,22.9
2807,Texas,Wharton County,41280.0,13.6
2808,Texas,Wheeler County,5410.0,11.0
2809,Texas,Wichita County,131500.0,15.5
2810,Texas,Wilbarger County,13535.0,12.1
2811,Texas,Willacy County,22134.0,28.0
2812,Texas,Williamson County,422679.0,5.6
2813,Texas,Wilson County,42918.0,8.9
2814,Texas,Winkler County,7110.0,10.8
2815,Texas,Wise County,59127.0,7.9
2816,Texas,Wood County,41964.0,12.2
2817,Texas,Yoakum County,7879.0,9.2
2818,Texas,Young County,18550.0,10.5
2819,Texas,Zapata County,14018.0,25.9
2820,Texas,Zavala County,11677.0,24.8
2822,Utah,Beaver County,6629.0,7.1
2823,Utah,Box Elder County,49975.0,5.6
2824,Utah,Cache County,112656.0,11.2
2825,Utah,Carbon County,21403.0,11.4
2826,Utah,Daggett County,1059.0,4.9
2827,Utah,Davis County,306479.0,4.6
2828,Utah,Duchesne County,18607.0,9.5
2829,Utah,Emery County,10976.0,9.9
2830,Utah,Garfield County,5172.0,8.8
2831,Utah,Grand County,9225.0,8.6
2832,Utah,Iron County,46163.0,11.9
2833,Utah,Juab County,10246.0,6.4
2834,Utah,Kane County,7125.0,8.2
2835,Utah,Millard County,12503.0,8.6
2836,Utah,Morgan County,9469.0,3.0
2837,Utah,Piute County,1556.0,14.8
2838,Utah,Rich County,2264.0,6.7
2839,Utah,Salt Lake County,1029655.0,8.2
2840,Utah,San Juan County,14746.0,17.8
2841,Utah,Sanpete County,27822.0,11.7
2842,Utah,Sevier County,20802.0,9.5
2843,Utah,Summit County,36324.0,5.1
2844,Utah,Tooele County,58218.0,5.4
2845,Utah,Uintah County,32588.0,9.1
2846,Utah,Utah County,516564.0,8.5
2847,Utah,Wasatch County,23530.0,4.1
2848,Utah,Washington County,138115.0,8.1
2849,Utah,Wayne County,2778.0,10.0
2850,Utah,Weber County,231236.0,8.1
2852,Vermont,Addison County,36821.0,6.8
2853,Vermont,Bennington County,37125.0,8.9
2854,Vermont,Caledonia County,31227.0,9.9
2855,Vermont,Chittenden County,156545.0,9.1
2856,Vermont,Essex County,6306.0,11.9
2857,Vermont,Franklin County,47746.0,9.0
2858,Vermont,Grand Isle County,6970.0,6.1
2859,Vermont,Lamoille County,24475.0,8.7
2860,Vermont,Orange County,28936.0,7.9
2861,Vermont,Orleans County,27231.0,9.4
2862,Vermont,Rutland County,61642.0,8.1
2863,Vermont,Washington County,59534.0,9.0
2864,Vermont,Windham County,44513.0,9.9
2865,Vermont,Windsor County,56670.0,7.6
2867,Virginia,Accomack County,33164.0,13.7
2868,Virginia,Albemarle County,98970.0,7.2
2869,Virginia,Alleghany County,16250.0,12.1
2870,Virginia,Amelia County,12690.0,7.6
2871,Virginia,Amherst County,32353.0,10.4
2872,Virginia,Appomattox County,14973.0,10.9
2873,Virginia,Arlington County,207627.0,5.2
2874,Virginia,Augusta County,73750.0,7.2
2875,Virginia,Bath County,4731.0,8.3
2876,Virginia,Bedford County,68676.0,8.6
2877,Virginia,Bland County,6824.0,10.8
2878,Virginia,Botetourt County,33148.0,6.0
2879,Virginia,Brunswick County,17434.0,17.7
2880,Virginia,Buchanan County,24098.0,22.8
2881,Virginia,Buckingham County,17146.0,15.8
2882,Virginia,Campbell County,54842.0,9.0
2883,Virginia,Caroline County,28545.0,7.4
2884,Virginia,Carroll County,30042.0,12.4
2885,Virginia,Charles City County,7256.0,9.8
2886,Virginia,Charlotte County,12586.0,15.2
2887,Virginia,Chesterfield County,316236.0,6.5
2888,Virginia,Clarke County,14034.0,4.9
2889,Virginia,Craig County,5190.0,9.1
2890,Virginia,Culpeper County,46689.0,6.8
2891,Virginia,Cumberland County,10052.0,12.2
2892,Virginia,Dickenson County,15903.0,20.5
2893,Virginia,Dinwiddie County,28001.0,10.0
2894,Virginia,Essex County,11151.0,10.7
2895,Virginia,Fairfax County,1081726.0,5.4
2896,Virginia,Fauquier County,65203.0,4.8
2897,Virginia,Floyd County,15279.0,9.5
2898,Virginia,Fluvanna County,25691.0,5.2
2899,Virginia,Franklin County,56159.0,13.2
2900,Virginia,Frederick County,78305.0,5.5
2901,Virginia,Giles County,17286.0,9.9
2902,Virginia,Gloucester County,36858.0,7.2
2903,Virginia,Goochland County,21717.0,5.2
2904,Virginia,Grayson County,15533.0,14.5
2905,Virginia,Greene County,18403.0,6.3
2906,Virginia,Greensville County,12243.0,20.4
2907,Virginia,Halifax County,36241.0,11.0
2908,Virginia,Hanover County,99863.0,4.1
2909,Virginia,Henrico County,306935.0,7.9
2910,Virginia,Henry County,54151.0,16.9
2911,Virginia,Highland County,2321.0,9.6
2912,Virginia,Isle of Wight County,35270.0,7.5
2913,Virginia,James City County,67009.0,5.7
2914,Virginia,King and Queen County,6945.0,9.3
2915,Virginia,King George County,23584.0,5.2
2916,Virginia,King William County,15935.0,5.7
2917,Virginia,Lancaster County,11391.0,9.3
2918,Virginia,Lee County,25587.0,19.3
2919,Virginia,Loudoun County,312311.0,3.0
2920,Virginia,Louisa County,33153.0,9.2
2921,Virginia,Lunenburg County,12914.0,13.7
2922,Virginia,Madison County,13308.0,7.6
2923,Virginia,Mathews County,8978.0,7.1
2924,Virginia,Mecklenburg County,32727.0,15.5
2925,Virginia,Middlesex County,10959.0,9.7
2926,Virginia,Montgomery County,94392.0,21.6
2927,Virginia,Nelson County,15020.0,9.5
2928,Virginia,New Kent County,18429.0,4.0
2929,Virginia,Northampton County,12389.0,14.6
2930,Virginia,Northumberland County,12330.0,11.9
2931,Virginia,Nottoway County,15853.0,17.3
2932,Virginia,Orange County,33481.0,7.5
2933,Virginia,Page County,24042.0,11.1
2934,Virginia,Patrick County,18490.0,12.2
2935,Virginia,Pittsylvania County,63506.0,13.9
2936,Virginia,Powhatan County,28046.0,5.6
2937,Virginia,Prince Edward County,23368.0,14.8
2938,Virginia,Prince George County,35725.0,6.8
2939,Virginia,Prince William County,402002.0,5.4
2940,Virginia,Pulaski County,34872.0,11.3
2941,Virginia,Rappahannock County,7373.0,6.6
2942,Virginia,Richmond County,9254.0,11.6
2943,Virginia,Roanoke County,92376.0,5.2
2944,Virginia,Rockbridge County,22307.0,9.4
2945,Virginia,Rockingham County,76314.0,7.2
2946,Virginia,Russell County,28897.0,18.1
2947,Virginia,Scott County,23177.0,14.9
2948,Virginia,Shenandoah County,41993.0,8.5
2949,Virginia,Smyth County,32208.0,17.3
2950,Virginia,Southampton County,18570.0,11.2
2951,Virginia,Spotsylvania County,122397.0,6.2
2952,Virginia,Stafford County,128961.0,4.3
2953,Virginia,Surry County,7058.0,10.1
2954,Virginia,Sussex County,12087.0,17.6
2955,Virginia,Tazewell County,45078.0,14.7
2956,Virginia,Warren County,37575.0,8.3
2957,Virginia,Washington County,54876.0,12.7
2958,Virginia,Westmoreland County,17454.0,13.2
2959,Virginia,Wise County,41452.0,21.4
2960,Virginia,Wythe County,29235.0,12.7
2961,Virginia,York County,65464.0,4.5
2962,Virginia,Alexandria city,139966.0,8.6
2963,Virginia,Bristol city,17835.0,16.3
2964,Virginia,Buena Vista city,6650.0,11.8
2965,Virginia,Charlottesville city,43475.0,20.6
2966,Virginia,Chesapeake city,222209.0,6.9
2967,Virginia,Colonial Heights city,17411.0,7.9
2968,Virginia,Covington city,5961.0,11.7
2969,Virginia,Danville city,43055.0,21.7
2970,Virginia,Emporia city,5927.0,15.7
2971,Virginia,Fairfax city,22565.0,6.2
2972,Virginia,Falls Church city,12332.0,2.7
2973,Virginia,Franklin city,8582.0,13.8
2974,Virginia,Fredericksburg city,24286.0,11.2
2975,Virginia,Galax city,7042.0,16.9
2976,Virginia,Hampton city,137436.0,13.1
2977,Virginia,Harrisonburg city,48914.0,24.7
2978,Virginia,Hopewell city,22591.0,15.8
2979,Virginia,Lexington city,7042.0,17.8
2980,Virginia,Lynchburg city,75568.0,17.5
2981,Virginia,Manassas city,37821.0,6.5
2982,Virginia,Manassas Park city,14273.0,5.3
2983,Virginia,Martinsville city,13821.0,20.1
2984,Virginia,Newport News city,180719.0,12.9
2985,Virginia,Norfolk city,242803.0,17.0
2986,Virginia,Norton city,3958.0,16.1
2987,Virginia,Petersburg city,32420.0,19.9
2988,Virginia,Poquoson city,12150.0,3.9
2989,Virginia,Portsmouth city,95535.0,16.0
2990,Virginia,Radford city,16408.0,24.9
2991,Virginia,Richmond city,204214.0,19.6
2992,Virginia,Roanoke city,97032.0,17.5
2993,Virginia,Salem city,24802.0,7.6
2994,Virginia,Staunton city,23746.0,9.8
2995,Virginia,Suffolk city,84585.0,8.8
2996,Virginia,Virginia Beach city,437994.0,6.3
2997,Virginia,Waynesboro city,21006.0,12.4
2998,Virginia,Williamsburg city,14068.0,18.3
2999,Virginia,Winchester city,26203.0,12.4
3001,Washington,Adams County,18728.0,12.6
3002,Washington,Asotin County,21623.0,10.9
3003,Washington,Benton County,175177.0,8.1
3004,Washington,Chelan County,72453.0,8.6
3005,Washington,Clallam County,71404.0,11.1
3006,Washington,Clark County,425363.0,7.8
3007,Washington,Columbia County,4078.0,10.3
3008,Washington,Cowlitz County,102410.0,10.0
3009,Washington,Douglas County,38431.0,8.1
3010,Washington,Ferry County,7551.0,13.7
3011,Washington,Franklin County,78163.0,11.0
3012,Washington,Garfield County,2266.0,10.5
3013,Washington,Grant County,89120.0,10.3
3014,Washington,Grays Harbor County,72797.0,13.9
3015,Washington,Island County,78506.0,6.0
3016,Washington,Jefferson County,29872.0,10.5
3017,Washington,King County,1931249.0,8.7
3018,Washington,Kitsap County,251133.0,7.9
3019,Washington,Kittitas County,40915.0,13.4
3020,Washington,Klickitat County,20318.0,9.7
3021,Washington,Lewis County,75455.0,10.1
3022,Washington,Lincoln County,10570.0,10.0
3023,Washington,Mason County,60699.0,11.3
3024,Washington,Okanogan County,41120.0,14.2
3025,Washington,Pacific County,20920.0,12.5
3026,Washington,Pend Oreille County,13001.0,11.3
3027,Washington,Pierce County,795225.0,7.8
3028,Washington,San Juan County,15769.0,8.6
3029,Washington,Skagit County,116901.0,8.0
3030,Washington,Skamania County,11066.0,9.1
3031,Washington,Snohomish County,713335.0,6.8
3032,Washington,Spokane County,471221.0,11.8
3033,Washington,Stevens County,43531.0,10.8
3034,Washington,Thurston County,252264.0,7.5
3035,Washington,Wahkiakum County,3978.0,8.2
3036,Washington,Walla Walla County,58781.0,10.8
3037,Washington,Whatcom County,201140.0,13.5
3038,Washington,Whitman County,44776.0,23.2
3039,Washington,Yakima County,243231.0,14.5
3041,West Virginia,Barbour County,16589.0,15.6
3042,West Virginia,Berkeley County,104169.0,9.5
3043,West Virginia,Boone County,24629.0,18.2
3044,West Virginia,Braxton County,14523.0,16.7
3045,West Virginia,Brooke County,24069.0,10.8
3046,West Virginia,Cabell County,96319.0,16.5
3047,West Virginia,Calhoun County,7627.0,17.4
3048,West Virginia,Clay County,9386.0,19.3
3049,West Virginia,Doddridge County,8202.0,14.2
3050,West Virginia,Fayette County,46039.0,18.9
3051,West Virginia,Gilmer County,8693.0,18.1
3052,West Virginia,Grant County,11937.0,11.4
3053,West Virginia,Greenbrier County,35480.0,12.4
3054,West Virginia,Hampshire County,23964.0,16.7
3055,West Virginia,Hancock County,30676.0,10.4
3056,West Virginia,Hardy County,14025.0,9.6
3057,West Virginia,Harrison County,69099.0,14.0
3058,West Virginia,Jackson County,29211.0,13.3
3059,West Virginia,Jefferson County,53498.0,7.9
3060,West Virginia,Kanawha County,193063.0,15.1
3061,West Virginia,Lewis County,16372.0,13.4
3062,West Virginia,Lincoln County,21720.0,18.4
3063,West Virginia,Logan County,36743.0,19.7
3064,West Virginia,McDowell County,22113.0,27.5
3065,West Virginia,Marion County,56418.0,13.9
3066,West Virginia,Marshall County,33107.0,10.8
3067,West Virginia,Mason County,27324.0,12.7
3068,West Virginia,Mercer County,62264.0,19.1
3069,West Virginia,Mineral County,28212.0,11.4
3070,West Virginia,Mingo County,26839.0,21.5
3071,West Virginia,Monongalia County,96189.0,16.3
3072,West Virginia,Monroe County,13502.0,11.4
3073,West Virginia,Morgan County,17541.0,8.0
3074,West Virginia,Nicholas County,26233.0,14.9
3075,West Virginia,Ohio County,44443.0,9.5
3076,West Virginia,Pendleton County,7695.0,11.2
3077,West Virginia,Pleasants County,7605.0,10.3
3078,West Virginia,Pocahontas County,8719.0,13.3
3079,West Virginia,Preston County,33520.0,12.8
3080,West Virginia,Putnam County,55486.0,7.8
3081,West Virginia,Raleigh County,78859.0,17.7
3082,West Virginia,Randolph County,29405.0,15.8
3083,West Virginia,Ritchie County,10449.0,13.0
3084,West Virginia,Roane County,14926.0,17.3
3085,West Virginia,Summers County,13927.0,21.2
3086,West Virginia,Taylor County,16895.0,12.4
3087,West Virginia,Tucker County,7141.0,10.0
3088,West Virginia,Tyler County,9208.0,11.9
3089,West Virginia,Upshur County,24254.0,15.5
3090,West Virginia,Wayne County,42481.0,17.2
3091,West Virginia,Webster County,9154.0,16.9
3092,West Virginia,Wetzel County,16583.0,14.4
3093,West Virginia,Wirt County,5717.0,14.5
3094,West Virginia,Wood County,86956.0,12.6
3095,West Virginia,Wyoming County,23796.0,19.0
3097,Wisconsin,Adams County,20875.0,12.7
3098,Wisconsin,Ashland County,16157.0,12.9
3099,Wisconsin,Barron County,45870.0,10.5
3100,Wisconsin,Bayfield County,15014.0,12.0
3101,Wisconsin,Brown County,248007.0,7.5
3102,Wisconsin,Buffalo County,13587.0,6.8
3103,Wisconsin,Burnett County,15457.0,8.5
3104,Wisconsin,Calumet County,48971.0,4.3
3105,Wisconsin,Chippewa County,62415.0,9.7
3106,Wisconsin,Clark County,34690.0,9.7
3107,Wisconsin,Columbia County,56833.0,6.2
3108,Wisconsin,Crawford County,16644.0,10.5
3109,Wisconsin,Dane County,488073.0,10.0
3110,Wisconsin,Dodge County,88759.0,7.3
3111,Wisconsin,Door County,27785.0,6.8
3112,Wisconsin,Douglas County,44159.0,9.4
3113,Wisconsin,Dunn County,43857.0,10.4
3114,Wisconsin,Eau Claire County,98736.0,11.3
3115,Wisconsin,Florence County,4423.0,9.4
3116,Wisconsin,Fond du Lac County,101633.0,7.9
3117,Wisconsin,Forest County,9304.0,11.9
3118,Wisconsin,Grant County,51208.0,12.0
3119,Wisconsin,Green County,36842.0,6.3
3120,Wisconsin,Green Lake County,19051.0,8.9
3121,Wisconsin,Iowa County,23687.0,6.6
3122,Wisconsin,Iron County,5916.0,10.3
3123,Wisconsin,Jackson County,20449.0,9.7
3124,Wisconsin,Jefferson County,83686.0,6.6
3125,Wisconsin,Juneau County,26664.0,10.7
3126,Wisconsin,Kenosha County,166426.0,10.4
3127,Wisconsin,Kewaunee County,20574.0,5.7
3128,Wisconsin,La Crosse County,114638.0,9.6
3129,Wisconsin,Lafayette County,16836.0,9.3
3130,Wisconsin,Langlade County,19977.0,10.1
3131,Wisconsin,Lincoln County,28743.0,8.8
3132,Wisconsin,Manitowoc County,81442.0,8.9
3133,Wisconsin,Marathon County,134063.0,6.4
3134,Wisconsin,Marinette County,41749.0,10.0
3135,Wisconsin,Marquette County,15404.0,8.8
3136,Wisconsin,Menominee County,4232.0,20.8
3137,Wisconsin,Milwaukee County,947735.0,18.1
3138,Wisconsin,Monroe County,44673.0,11.0
3139,Wisconsin,Oconto County,37660.0,7.5
3140,Wisconsin,Oneida County,35998.0,7.6
3141,Wisconsin,Outagamie County,176695.0,6.0
3142,Wisconsin,Ozaukee County,86395.0,3.3
3143,Wisconsin,Pepin County,7469.0,8.2
3144,Wisconsin,Pierce County,41019.0,7.1
3145,Wisconsin,Polk County,44205.0,8.1
3146,Wisconsin,Portage County,70019.0,9.7
3147,Wisconsin,Price County,14159.0,10.3
3148,Wisconsin,Racine County,195408.0,10.9
3149,Wisconsin,Richland County,18021.0,12.0
3150,Wisconsin,Rock County,160331.0,9.4
3151,Wisconsin,Rusk County,14755.0,11.6
3152,Wisconsin,St. Croix County,84345.0,3.8
3153,Wisconsin,Sauk County,61976.0,7.0
3154,Wisconsin,Sawyer County,16557.0,11.6
3155,Wisconsin,Shawano County,41949.0,7.7
3156,Wisconsin,Sheboygan County,115507.0,6.1
3157,Wisconsin,Taylor County,20689.0,8.1
3158,Wisconsin,Trempealeau County,28816.0,6.4
3159,Wisconsin,Vernon County,29773.0,11.2
3160,Wisconsin,Vilas County,21430.0,8.5
3161,Wisconsin,Walworth County,102228.0,8.5
3162,Wisconsin,Washburn County,15911.0,10.5
3163,Wisconsin,Washington County,131887.0,3.6
3164,Wisconsin,Waukesha County,389891.0,4.3
3165,Wisconsin,Waupaca County,52410.0,8.7
3166,Wisconsin,Waushara County,24496.0,8.7
3167,Wisconsin,Winnebago County,166994.0,9.1
3168,Wisconsin,Wood County,74749.0,8.5
3170,Wyoming,Albany County,36299.0,17.9
3171,Wyoming,Big Horn County,11668.0,10.1
3172,Wyoming,Campbell County,46133.0,7.6
3173,Wyoming,Carbon County,15885.0,10.8
3174,Wyoming,Converse County,13833.0,7.2
3175,Wyoming,Crook County,7083.0,6.2
3176,Wyoming,Fremont County,40123.0,13.0
3177,Wyoming,Goshen County,13249.0,9.5
3178,Wyoming,Hot Springs County,4812.0,10.6
3179,Wyoming,Johnson County,8569.0,8.1
3180,Wyoming,Laramie County,91738.0,7.4
3181,Wyoming,Lincoln County,18106.0,6.1
3182,Wyoming,Natrona County,75450.0,7.9
3183,Wyoming,Niobrara County,2484.0,10.3
3184,Wyoming,Park County,28205.0,7.9
3185,Wyoming,Platte County,8667.0,7.9
3186,Wyoming,Sheridan County,29116.0,6.5
3187,Wyoming,Sublette County,10247.0,5.2
3188,Wyoming,Sweetwater County,43806.0,6.7
3189,Wyoming,Teton County,21294.0,5.0
3190,Wyoming,Uinta County,21118.0,7.9
3191,Wyoming,Washakie County,8533.0,9.1
3192,Wyoming,Weston County,7208.0,9.2
